datetime,open,open,open,high,high,high,low,low,low,close,close,close,volume,volume,volume
2023-10-17 13:30:00+00:00,,42.4900016784668,,,42.4900016784668,,,42.4900016784668,,,42.4900016784668,,,0,
2023-10-18 13:30:00+00:00,,41.810001373291016,,,41.810001373291016,,,41.810001373291016,,,41.810001373291016,,,0,
2023-10-19 13:30:00+00:00,,41.29999923706055,,,41.29999923706055,,,41.29999923706055,,,41.29999923706055,,,0,
2023-10-20 13:30:00+00:00,,40.779998779296875,,,40.779998779296875,,,40.779998779296875,,,40.779998779296875,,,0,
2023-10-23 13:30:00+00:00,,40.529998779296875,,,40.529998779296875,,,40.529998779296875,,,40.529998779296875,,,0,
2023-10-24 13:30:00+00:00,,40.790000915527344,,,40.790000915527344,,,40.790000915527344,,,40.790000915527344,,,0,
2023-10-25 13:30:00+00:00,,40.34000015258789,,,40.34000015258789,,,40.34000015258789,,,40.34000015258789,,,0,
2023-10-26 13:30:00+00:00,,40.27000045776367,,,40.27000045776367,,,40.27000045776367,,,40.27000045776367,,,0,
2023-10-27 13:30:00+00:00,,39.790000915527344,,,39.790000915527344,,,39.790000915527344,,,39.790000915527344,,,0,
2023-10-30 13:30:00+00:00,,40.09000015258789,,,40.09000015258789,,,40.09000015258789,,,40.09000015258789,,,0,
2023-10-31 13:30:00+00:00,,40.439998626708984,,,40.439998626708984,,,40.439998626708984,,,40.439998626708984,,,0,
2023-11-01 13:30:00+00:00,,40.58000183105469,,,40.58000183105469,,,40.58000183105469,,,40.58000183105469,,,0,
2023-11-02 13:30:00+00:00,,41.459999084472656,,,41.459999084472656,,,41.459999084472656,,,41.459999084472656,,,0,
2023-11-03 13:30:00+00:00,,42.130001068115234,,,42.130001068115234,,,42.130001068115234,,,42.130001068115234,,,0,
2023-11-06 14:30:00+00:00,,41.91999816894531,,,41.91999816894531,,,41.91999816894531,,,41.91999816894531,,,0,
2023-11-07 14:30:00+00:00,,41.84000015258789,,,41.84000015258789,,,41.84000015258789,,,41.84000015258789,,,0,
2023-11-08 14:30:00+00:00,,41.77000045776367,,,41.77000045776367,,,41.77000045776367,,,41.77000045776367,,,0,
2023-11-09 14:30:00+00:00,,41.40999984741211,,,41.40999984741211,,,41.40999984741211,,,41.40999984741211,,,0,
2023-11-10 14:30:00+00:00,,41.90999984741211,,,41.90999984741211,,,41.90999984741211,,,41.90999984741211,,,0,
2023-11-13 14:30:00+00:00,,41.84000015258789,,,41.84000015258789,,,41.84000015258789,,,41.84000015258789,,,0,
2023-11-14 14:30:00+00:00,,43.029998779296875,,,43.029998779296875,,,43.029998779296875,,,43.029998779296875,,,0,
2023-11-15 14:30:00+00:00,,43.22999954223633,,,43.22999954223633,,,43.22999954223633,,,43.22999954223633,,,0,
2023-11-16 14:30:00+00:00,,43.20000076293945,,,43.20000076293945,,,43.20000076293945,,,43.20000076293945,,,0,
2023-11-17 14:30:00+00:00,,43.31999969482422,,,43.31999969482422,,,43.31999969482422,,,43.31999969482422,,,0,
2023-11-20 14:30:00+00:00,,43.63999938964844,,,43.63999938964844,,,43.63999938964844,,,43.63999938964844,,,0,
2023-11-21 14:30:00+00:00,,43.54999923706055,,,43.54999923706055,,,43.54999923706055,,,43.54999923706055,,,0,
2023-11-22 14:30:00+00:00,,43.72999954223633,,,43.72999954223633,,,43.72999954223633,,,43.72999954223633,,,0,
2023-11-24 14:30:00+00:00,,43.7599983215332,,,43.7599983215332,,,43.7599983215332,,,43.7599983215332,,,0,
2023-11-27 14:30:00+00:00,,43.66999816894531,,,43.66999816894531,,,43.66999816894531,,,43.66999816894531,,,0,
2023-11-28 14:30:00+00:00,,43.720001220703125,,,43.720001220703125,,,43.720001220703125,,,43.720001220703125,,,0,
2023-11-29 14:30:00+00:00,,43.68000030517578,,,43.68000030517578,,,43.68000030517578,,,43.68000030517578,,,0,
2023-11-30 14:30:00+00:00,,43.86000061035156,,,43.86000061035156,,,43.86000061035156,,,43.86000061035156,,,0,
2023-12-01 14:30:00+00:00,,44.119998931884766,,,44.119998931884766,,,44.119998931884766,,,44.119998931884766,,,0,
2023-12-04 14:30:00+00:00,,43.880001068115234,,,43.880001068115234,,,43.880001068115234,,,43.880001068115234,,,0,
2023-12-05 14:30:00+00:00,,43.86000061035156,,,43.86000061035156,,,43.86000061035156,,,43.86000061035156,,,0,
2023-12-06 14:30:00+00:00,,43.689998626708984,,,43.689998626708984,,,43.689998626708984,,,43.689998626708984,,,0,
2023-12-07 14:30:00+00:00,,43.689998626708984,,,43.689998626708984,,,43.689998626708984,,,43.689998626708984,,,0,
2023-12-08 14:30:00+00:00,,44.220001220703125,,,44.220001220703125,,,44.220001220703125,,,44.220001220703125,,,0,
2023-12-11 14:30:00+00:00,,44.400001525878906,,,44.400001525878906,,,44.400001525878906,,,44.400001525878906,,,0,
2023-12-12 14:30:00+00:00,,44.599998474121094,,,44.599998474121094,,,44.599998474121094,,,44.599998474121094,,,0,
2023-12-13 14:30:00+00:00,,44.5,,,44.5,,,44.5,,,44.5,,,0,
2023-12-14 14:30:00+00:00,,44.630001068115234,,,44.630001068115234,,,44.630001068115234,,,44.630001068115234,,,0,
2023-12-15 14:30:00+00:00,,44.630001068115234,,,44.630001068115234,,,44.630001068115234,,,44.630001068115234,,,0,
2023-12-18 14:30:00+00:00,,44.83000183105469,,,44.83000183105469,,,44.83000183105469,,,44.83000183105469,,,0,
2023-12-19 14:30:00+00:00,,45.099998474121094,,,45.099998474121094,,,45.099998474121094,,,45.099998474121094,,,0,
2023-12-20 14:30:00+00:00,,44.439998626708984,,,44.439998626708984,,,44.439998626708984,,,44.439998626708984,,,0,
2023-12-21 14:30:00+00:00,,44.900001525878906,,,44.900001525878906,,,44.900001525878906,,,44.900001525878906,,,0,
2023-12-22 14:30:00+00:00,,44.970001220703125,,,44.970001220703125,,,44.970001220703125,,,44.970001220703125,,,0,
2023-12-26 14:30:00+00:00,,45.15999984741211,,,45.15999984741211,,,45.15999984741211,,,45.15999984741211,,,0,
2023-12-27 14:30:00+00:00,,45.22999954223633,,,45.22999954223633,,,45.22999954223633,,,45.22999954223633,,,0,
2023-12-28 14:30:00+00:00,,45.25,,,45.25,,,45.25,,,45.25,,,0,
2023-12-29 14:30:00+00:00,,45.119998931884766,,,45.119998931884766,,,45.119998931884766,,,45.119998931884766,,,0,
2024-01-02 14:30:00+00:00,,44.869998931884766,,,44.869998931884766,,,44.869998931884766,,,44.869998931884766,,,0,
2024-01-03 14:30:00+00:00,,44.5099983215332,,,44.5099983215332,,,44.5099983215332,,,44.5099983215332,,,0,
2024-01-04 14:30:00+00:00,,44.36000061035156,,,44.36000061035156,,,44.36000061035156,,,44.36000061035156,,,0,
2024-01-05 14:30:00+00:00,,44.439998626708984,,,44.439998626708984,,,44.439998626708984,,,44.439998626708984,,,0,
2024-01-08 14:30:00+00:00,,45.06999969482422,,,45.06999969482422,,,45.06999969482422,,,45.06999969482422,,,0,
2024-01-09 14:30:00+00:00,,45.0099983215332,,,45.0099983215332,,,45.0099983215332,,,45.0099983215332,,,0,
2024-01-10 14:30:00+00:00,,45.2599983215332,,,45.2599983215332,,,45.2599983215332,,,45.2599983215332,,,0,
2024-01-11 14:30:00+00:00,,45.2400016784668,,,45.2400016784668,,,45.2400016784668,,,45.2400016784668,,,0,
2024-01-12 14:30:00+00:00,,45.27000045776367,,,45.27000045776367,,,45.27000045776367,,,45.27000045776367,,,0,
2024-01-16 14:30:00+00:00,,45.099998474121094,,,45.099998474121094,,,45.099998474121094,,,45.099998474121094,,,0,
2024-01-17 14:30:00+00:00,,44.849998474121094,,,44.849998474121094,,,44.849998474121094,,,44.849998474121094,,,0,
2024-01-18 14:30:00+00:00,,45.25,,,45.25,,,45.25,,,45.25,,,0,
2024-01-19 14:30:00+00:00,,45.810001373291016,,,45.810001373291016,,,45.810001373291016,,,45.810001373291016,,,0,
2024-01-22 14:30:00+00:00,,45.90999984741211,,,45.90999984741211,,,45.90999984741211,,,45.90999984741211,,,0,
2024-01-23 14:30:00+00:00,,46.040000915527344,,,46.040000915527344,,,46.040000915527344,,,46.040000915527344,,,0,
2024-01-24 14:30:00+00:00,,46.08000183105469,,,46.08000183105469,,,46.08000183105469,,,46.08000183105469,,,0,
2024-01-25 14:30:00+00:00,,46.31999969482422,,,46.31999969482422,,,46.31999969482422,,,46.31999969482422,,,0,
2024-01-26 14:30:00+00:00,,46.290000915527344,,,46.290000915527344,,,46.290000915527344,,,46.290000915527344,,,0,
2024-01-29 14:30:00+00:00,,46.63999938964844,,,46.63999938964844,,,46.63999938964844,,,46.63999938964844,,,0,
2024-01-30 14:30:00+00:00,,46.619998931884766,,,46.619998931884766,,,46.619998931884766,,,46.619998931884766,,,0,
2024-01-31 14:30:00+00:00,,45.869998931884766,,,45.869998931884766,,,45.869998931884766,,,45.869998931884766,,,0,
2024-02-01 14:30:00+00:00,,46.439998626708984,,,46.439998626708984,,,46.439998626708984,,,46.439998626708984,,,0,
2024-02-02 14:30:00+00:00,,46.939998626708984,,,46.939998626708984,,,46.939998626708984,,,46.939998626708984,,,0,
2024-02-05 14:30:00+00:00,,46.790000915527344,,,46.790000915527344,,,46.790000915527344,,,46.790000915527344,,,0,
2024-02-06 14:30:00+00:00,,46.900001525878906,,,46.900001525878906,,,46.900001525878906,,,46.900001525878906,,,0,
2024-02-07 14:30:00+00:00,,47.290000915527344,,,47.290000915527344,,,47.290000915527344,,,47.290000915527344,,,0,
2024-02-08 14:30:00+00:00,,47.31999969482422,,,47.31999969482422,,,47.31999969482422,,,47.31999969482422,,,0,
2024-02-09 14:30:00+00:00,,47.59000015258789,,,47.59000015258789,,,47.59000015258789,,,47.59000015258789,,,0,
2024-02-12 14:30:00+00:00,,47.54999923706055,,,47.54999923706055,,,47.54999923706055,,,47.54999923706055,,,0,
2024-02-13 14:30:00+00:00,,46.90999984741211,,,46.90999984741211,,,46.90999984741211,,,46.90999984741211,,,0,
2024-02-14 14:30:00+00:00,,47.36000061035156,,,47.36000061035156,,,47.36000061035156,,,47.36000061035156,,,0,
2024-02-15 14:30:00+00:00,,47.650001525878906,,,47.650001525878906,,,47.650001525878906,,,47.650001525878906,,,0,
2024-02-16 14:30:00+00:00,,47.43000030517578,,,47.43000030517578,,,47.43000030517578,,,47.43000030517578,,,0,
2024-02-20 14:30:00+00:00,,47.13999938964844,,,47.13999938964844,,,47.13999938964844,,,47.13999938964844,,,0,
2024-02-21 14:30:00+00:00,,47.20000076293945,,,47.20000076293945,,,47.20000076293945,,,47.20000076293945,,,0,
2024-02-22 14:30:00+00:00,,48.20000076293945,,,48.20000076293945,,,48.20000076293945,,,48.20000076293945,,,0,
2024-02-23 14:30:00+00:00,,48.220001220703125,,,48.220001220703125,,,48.220001220703125,,,48.220001220703125,,,0,
2024-02-26 14:30:00+00:00,,48.040000915527344,,,48.040000915527344,,,48.040000915527344,,,48.040000915527344,,,0,
2024-02-27 14:30:00+00:00,,48.119998931884766,,,48.119998931884766,,,48.119998931884766,,,48.119998931884766,,,0,
2024-02-28 14:30:00+00:00,,48.04999923706055,,,48.04999923706055,,,48.04999923706055,,,48.04999923706055,,,0,
2024-02-29 14:30:00+00:00,,48.310001373291016,,,48.310001373291016,,,48.310001373291016,,,48.310001373291016,,,0,
2024-03-01 14:30:00+00:00,,48.689998626708984,,,48.689998626708984,,,48.689998626708984,,,48.689998626708984,,,0,
2024-03-04 14:30:00+00:00,,48.63999938964844,,,48.63999938964844,,,48.63999938964844,,,48.63999938964844,,,0,
2024-03-05 14:30:00+00:00,,48.13999938964844,,,48.13999938964844,,,48.13999938964844,,,48.13999938964844,,,0,
2024-03-06 14:30:00+00:00,,48.38999938964844,,,48.38999938964844,,,48.38999938964844,,,48.38999938964844,,,0,
2024-03-07 14:30:00+00:00,,48.900001525878906,,,48.900001525878906,,,48.900001525878906,,,48.900001525878906,,,0,
2024-03-08 14:30:00+00:00,,48.58000183105469,,,48.58000183105469,,,48.58000183105469,,,48.58000183105469,,,0,
2024-03-11 13:30:00+00:00,,48.529998779296875,,,48.529998779296875,,,48.529998779296875,,,48.529998779296875,,,0,
2024-03-12 13:30:00+00:00,,49.06999969482422,,,49.06999969482422,,,49.06999969482422,,,49.06999969482422,,,0,
2024-03-13 13:30:00+00:00,,48.97999954223633,,,48.97999954223633,,,48.97999954223633,,,48.97999954223633,,,0,
2024-03-14 13:30:00+00:00,,48.849998474121094,,,48.849998474121094,,,48.849998474121094,,,48.849998474121094,,,0,
2024-03-15 13:30:00+00:00,,48.540000915527344,,,48.540000915527344,,,48.540000915527344,,,48.540000915527344,,,0,
2024-03-18 13:30:00+00:00,,48.849998474121094,,,48.849998474121094,,,48.849998474121094,,,48.849998474121094,,,0,
2024-03-19 13:30:00+00:00,,49.11000061035156,,,49.11000061035156,,,49.11000061035156,,,49.11000061035156,,,0,
2024-03-20 13:30:00+00:00,,49.560001373291016,,,49.560001373291016,,,49.560001373291016,,,49.560001373291016,,,0,
2024-03-21 13:30:00+00:00,,49.720001220703125,,,49.720001220703125,,,49.720001220703125,,,49.720001220703125,,,0,
2024-03-22 13:30:00+00:00,,49.650001525878906,,,49.650001525878906,,,49.650001525878906,,,49.650001525878906,,,0,
2024-03-25 13:30:00+00:00,,49.5,,,49.5,,,49.5,,,49.5,,,0,
2024-03-26 13:30:00+00:00,,49.36000061035156,,,49.36000061035156,,,49.36000061035156,,,49.36000061035156,,,0,
2024-03-27 13:30:00+00:00,,49.790000915527344,,,49.790000915527344,,,49.790000915527344,,,49.790000915527344,,,0,
2024-03-28 13:30:00+00:00,,49.849998474121094,,,49.849998474121094,,,49.849998474121094,,,49.849998474121094,,,0,
2024-04-01 13:30:00+00:00,,49.75,,,49.75,,,49.75,,,49.75,,,0,
2024-04-02 13:30:00+00:00,,49.38999938964844,,,49.38999938964844,,,49.38999938964844,,,49.38999938964844,,,0,
2024-04-03 13:30:00+00:00,,49.439998626708984,,,49.439998626708984,,,49.439998626708984,,,49.439998626708984,,,0,
2024-04-04 13:30:00+00:00,,48.84000015258789,,,48.84000015258789,,,48.84000015258789,,,48.84000015258789,,,0,
2024-04-05 13:30:00+00:00,,49.380001068115234,,,49.380001068115234,,,49.380001068115234,,,49.380001068115234,,,0,
2024-04-08 13:30:00+00:00,,49.36000061035156,,,49.36000061035156,,,49.36000061035156,,,49.36000061035156,,,0,
2024-04-09 13:30:00+00:00,,49.439998626708984,,,49.439998626708984,,,49.439998626708984,,,49.439998626708984,,,0,
2024-04-10 13:30:00+00:00,,48.970001220703125,,,48.970001220703125,,,48.970001220703125,,,48.970001220703125,,,0,
2024-04-11 13:30:00+00:00,,49.34000015258789,,,49.34000015258789,,,49.34000015258789,,,49.34000015258789,,,0,
2024-04-12 13:30:00+00:00,,48.630001068115234,,,48.630001068115234,,,48.630001068115234,,,48.630001068115234,,,0,
2024-04-15 13:30:00+00:00,,48.040000915527344,,,48.040000915527344,,,48.040000915527344,,,48.040000915527344,,,0,
2024-04-16 13:30:00+00:00,,47.939998626708984,,,47.939998626708984,,,47.939998626708984,,,47.939998626708984,,,0,
2024-04-17 13:30:00+00:00,,47.66999816894531,,,47.66999816894531,,,47.66999816894531,,,47.66999816894531,,,0,
2024-04-18 13:30:00+00:00,,47.560001373291016,,,47.560001373291016,,,47.560001373291016,,,47.560001373291016,,,0,
2024-04-19 13:30:00+00:00,,47.150001525878906,,,47.150001525878906,,,47.150001525878906,,,47.150001525878906,,,0,
2024-04-22 13:30:00+00:00,,47.560001373291016,,,47.560001373291016,,,47.560001373291016,,,47.560001373291016,,,0,
2024-04-23 13:30:00+00:00,,48.130001068115234,,,48.130001068115234,,,48.130001068115234,,,48.130001068115234,,,0,
2024-04-24 13:30:00+00:00,,48.13999938964844,,,48.13999938964844,,,48.13999938964844,,,48.13999938964844,,,0,
2024-04-25 13:30:00+00:00,,47.91999816894531,,,47.91999816894531,,,47.91999816894531,,,47.91999816894531,,,0,
2024-04-26 13:30:00+00:00,,48.40999984741211,,,48.40999984741211,,,48.40999984741211,,,48.40999984741211,,,0,
2024-04-29 13:30:00+00:00,,48.560001373291016,,,48.560001373291016,,,48.560001373291016,,,48.560001373291016,,,0,
2024-04-30 13:30:00+00:00,,47.79999923706055,,,47.79999923706055,,,47.79999923706055,,,47.79999923706055,,,0,
2024-05-01 13:30:00+00:00,,47.63999938964844,,,47.63999938964844,,,47.63999938964844,,,47.63999938964844,,,0,
2024-05-02 13:30:00+00:00,,48.06999969482422,,,48.06999969482422,,,48.06999969482422,,,48.06999969482422,,,0,
2024-05-03 13:30:00+00:00,,48.68000030517578,,,48.68000030517578,,,48.68000030517578,,,48.68000030517578,,,0,
2024-05-06 13:30:00+00:00,,49.18000030517578,,,49.18000030517578,,,49.18000030517578,,,49.18000030517578,,,0,
2024-05-07 13:30:00+00:00,,49.25,,,49.25,,,49.25,,,49.25,,,0,
2024-05-08 13:30:00+00:00,,49.2400016784668,,,49.2400016784668,,,49.2400016784668,,,49.2400016784668,,,0,
2024-05-09 13:30:00+00:00,,49.5,,,49.5,,,49.5,,,49.5,,,0,
2024-05-10 13:30:00+00:00,,49.59000015258789,,,49.59000015258789,,,49.59000015258789,,,49.59000015258789,,,0,
2024-05-13 13:30:00+00:00,,49.58000183105469,,,49.58000183105469,,,49.58000183105469,,,49.58000183105469,,,0,
2024-05-14 13:30:00+00:00,,49.83000183105469,,,49.83000183105469,,,49.83000183105469,,,49.83000183105469,,,0,
2024-05-15 13:30:00+00:00,,50.41999816894531,,,50.41999816894531,,,50.41999816894531,,,50.41999816894531,,,0,
2024-05-16 13:30:00+00:00,,50.31999969482422,,,50.31999969482422,,,50.31999969482422,,,50.31999969482422,,,0,
2024-05-17 13:30:00+00:00,,50.380001068115234,,,50.380001068115234,,,50.380001068115234,,,50.380001068115234,,,0,
2024-05-20 13:30:00+00:00,,50.43000030517578,,,50.43000030517578,,,50.43000030517578,,,50.43000030517578,,,0,
2024-05-21 13:30:00+00:00,,50.560001373291016,,,50.560001373291016,,,50.560001373291016,,,50.560001373291016,,,0,
2024-05-22 13:30:00+00:00,,50.41999816894531,,,50.41999816894531,,,50.41999816894531,,,50.41999816894531,,,0,
2024-05-23 13:30:00+00:00,,50.04999923706055,,,50.04999923706055,,,50.04999923706055,,,50.04999923706055,,,0,
2024-05-24 13:30:00+00:00,,50.400001525878906,,,50.400001525878906,,,50.400001525878906,,,50.400001525878906,,,0,
2024-05-28 13:30:00+00:00,,50.40999984741211,,,50.40999984741211,,,50.40999984741211,,,50.40999984741211,,,0,
2024-05-29 13:30:00+00:00,,50.040000915527344,,,50.040000915527344,,,50.040000915527344,,,50.040000915527344,,,0,
2024-05-30 13:30:00+00:00,,49.75,,,49.75,,,49.75,,,49.75,,,0,
2024-05-31 13:30:00+00:00,,50.150001525878906,,,50.150001525878906,,,50.150001525878906,,,50.150001525878906,,,0,
2024-06-03 13:30:00+00:00,,50.220001220703125,,,50.220001220703125,,,50.220001220703125,,,50.220001220703125,,,0,
2024-06-04 13:30:00+00:00,,50.290000915527344,,,50.290000915527344,,,50.290000915527344,,,50.290000915527344,,,0,
2024-06-05 13:30:00+00:00,,50.88999938964844,,,50.88999938964844,,,50.88999938964844,,,50.88999938964844,,,0,
2024-06-06 13:30:00+00:00,,50.880001068115234,,,50.880001068115234,,,50.880001068115234,,,50.880001068115234,,,0,
2024-06-07 13:30:00+00:00,,50.83000183105469,,,50.83000183105469,,,50.83000183105469,,,50.83000183105469,,,0,
2024-06-10 13:30:00+00:00,,50.970001220703125,,,50.970001220703125,,,50.970001220703125,,,50.970001220703125,,,0,
2024-06-11 13:30:00+00:00,,51.099998474121094,,,51.099998474121094,,,51.099998474121094,,,51.099998474121094,,,0,
2024-06-12 13:30:00+00:00,,51.540000915527344,,,51.540000915527344,,,51.540000915527344,,,51.540000915527344,,,0,
2024-06-13 13:30:00+00:00,,51.65999984741211,,,51.65999984741211,,,51.65999984741211,,,51.65999984741211,,,0,
